0,0,0.324161621339,0.913610511191,0.102686101309,0,2
0,0,0.143270547462,0.267274281884,0.48270083414,0,2
0,0,0.00706552023508,0.640610524577,0.985981271481,0,2
0,0,0.108751225948,0.660965039139,0.297905397151,0,2
0,0,0.845515374577,0.845374155207,0.517166297435,0,2
0,0,0.915850068333,0.620496587842,0.0955534995786,0,2
0,0,0.145425865237,0.0969600847159,0.940999942952,0,2
0,0,0.831219338024,0.917320181225,0.404431289377,0,2
0,0,0.61850149386,0.10762574286,0.855394837002,0,2
0,0,0.331865585645,0.987115536248,0.747406204093,0,2
0,0,0.682093227641,0.489811113465,0.834383907453,0,2
0,0,0.629798285131,0.440719889519,0.83824443737,0,2
0,0,0.764764633842,0.52866247619,0.0171477908171,0,2
0,0,0.300075818525,0.826552880287,0.607401912398,0,2
0,0,0.0165049092715,0.302925984808,0.742940624195,0,2
0,0,0.585454382106,0.658535715465,0.737684873105,0,2
0,0,0.62415726332,0.638936029975,0.651093343991,0,2
0,0,0.325043602932,0.964519075098,0.373176528456,0,2
0,0,0.962112218688,0.900908523091,0.286101630666,0,2
0,0,0.716321850413,0.527617339823,0.915140104528,0,2
0,0,0.779997584379,0.879800924597,0.349808081415,0,2
0,0,0.253768782307,0.529147757578,0.342261242246,0,1
0,0,0.964430700997,0.711029676424,0.795725340458,0,1
0,0,0.132460975421,0.09660385188,0.526739415164,0,2
0,0,0.551486516963,0.662187283983,0.580801524009,0,2
0,0,0.0366595485689,0.00739621902515,0.71228188183,0,2
0,0,0.133177962764,0.143187019775,0.322115904769,0,2
0,0,0.586054296682,0.995655864728,0.12116776642,0,2
0,0,0.288726978477,0.787588461055,0.507019798869,0,2
0,0,0.752581312738,0.628992997424,0.0563257978422,0,2
0,0,0.428962496144,0.927353365422,0.362530946519,0,2
0,0,0.74522964946,0.76145099984,0.268716310796,0,2
0,0,0.962534372065,0.556840781552,0.847663159251,0,2
0,0,0.171509936632,0.0728744096321,0.0668489759738,0,2
0,0,0.964675302949,0.787831129195,0.249873746979,0,1
0,0,0.71032798089,0.0104435840508,0.508066433689,0,2
0,0,0.132626210596,0.186626817627,0.19958638383,0,2
0,0,0.92366101033,0.023957335887,0.845916394334,0,2
0,0,0.746129012239,0.411091427777,0.0267094624141,0,2
0,0,0.783880425654,0.683105463244,0.609528070623,0,2
0,0,0.198659804299,0.614339839356,0.982424324305,0,2
0,0,0.84706425814,0.880886366613,0.693127935231,0,2
